review,label
Best phone in the world highly recommended buy now!!! Limited offer!!!,1
The camera stopped working after a few days,0
Best deal ever grab this headphones before stock ends!!! Limited offer!!! 100% recommended!!!,1
I bought this keyboard last week and it feels average I have been using it daily.,0
Super amazing deal buy this headphones now!!! Limited offer!!!,1
The tablet stopped working after a few days,0
Top rated headphones everyone must buy this now!!!,1
Overall the tablet is okay for the price,0
This product changed my life!!! Buy before it’s gone!!! Limited offer!!! 100% recommended!!!,1
The watch stopped working after a few days,0
The build quality of this watch is quite acceptable I have been using it daily.,0
Overall the headphones is great for the price,0
Unbelievable offer best keyboard buy immediately!!!,1
Unbelievable offer best laptop buy immediately!!!,1
The build quality of this watch is not very good,0
The sound quality of this laptop is not very good,0
Amazing watch!!! Best product ever!!! Buy now!!! 100% recommended!!!,1
After using this mouse for some time I think it is decent I have been using it daily.,0
After using this speaker for some time I think it is average I have been using it daily.,0
Best deal ever grab this keyboard before stock ends!!! Limited offer!!!,1
I expected better from this mouse,0
Unbelievable offer best laptop buy immediately!!! Limited offer!!!,1
I expected better from this mouse,0
This keyboard is disappointing for the price,0
The sound quality of this laptop is not very good,0
I expected better from this watch,0
The watch is bad and the build quality could be better,0
Limited time deal buy this watch today!!!,1
This speaker is decent for daily use I have been using it daily.,0
The camera is disappointing and the quality could be better,0
This product changed my life!!! Buy before it’s gone!!! 100% recommended!!!,1
This phone is decent for daily use,0
Amazing phone!!! Best product ever!!! Buy now!!! Limited offer!!!,1
This mouse is disappointing for the price,0
After using this speaker for some time I think it is decent,0
The sound quality of this mouse is not very good,0
The camera is disappointing and the performance could be better,0
Five stars best mouse must buy right now!!!,1
The watch stopped working after a few days,0
The headphones is poor and the battery life could be better,0
Best deal ever grab this mouse before stock ends!!! 100% recommended!!!,1
The build quality of this headphones is quite okay,0
I bought this tablet last week and it feels acceptable,0
Best tablet in the world highly recommended buy now!!! Limited offer!!! 100% recommended!!!,1
Overall the camera is reliable for the price,0
Amazing phone!!! Best product ever!!! Buy now!!! 100% recommended!!!,1
The watch is disappointing and the quality could be better,0
The headphones arrived on time and it looks fine,0
This product changed my life!!! Buy before it’s gone!!! Limited offer!!!,1
I bought this speaker last week and it feels solid I have been using it daily.,0
This laptop is disappointing for the price,0
Unbelievable offer best tablet buy immediately!!! Limited offer!!! 100% recommended!!!,1
Super amazing deal buy this camera now!!! Limited offer!!! 100% recommended!!!,1
After using this headphones for some time I think it is decent I have been using it daily.,0
Top rated headphones everyone must buy this now!!! Limited offer!!!,1
The mouse stopped working after a few days,0
I expected better from this headphones,0
This mouse is good and worth buying I have been using it daily.,0
Limited time deal buy this phone today!!! Limited offer!!!,1
The speaker stopped working after a few days,0
The laptop arrived on time and it looks smooth,0
The tablet arrived on time and it looks nice I have been using it daily.,0
Amazing camera!!! Best product ever!!! Buy now!!!,1
This phone is disappointing for the price,0
Using this speaker for a few days and the battery life is decent,0
Top rated laptop everyone must buy this now!!! Limited offer!!!,1
Super amazing deal buy this watch now!!! Limited offer!!!,1
This product changed my life!!! Buy before it’s gone!!!,1
This camera is disappointing for the price,0
Super amazing deal buy this tablet now!!! Limited offer!!!,1
The performance of this watch is not very good,0
This watch is disappointing for the price,0
After using this headphones for some time I think it is average I have been using it daily.,0
This tablet is disappointing for the price,0
Using this watch for a few days and the battery life is great I have been using it daily.,0
This product changed my life!!! Buy before it’s gone!!!,1
The phone arrived on time and it looks smooth,0
Using this keyboard for a few days and the quality is smooth,0
The watch is not good and the design could be better,0
I bought this tablet last week and it feels great,0
Limited time deal buy this camera today!!!,1
Amazing speaker!!! Best product ever!!! Buy now!!! Limited offer!!! 100% recommended!!!,1
Using this laptop for a few days and the battery life is okay I have been using it daily.,0
The speaker stopped working after a few days,0
I bought this camera last week and it feels impressive I have been using it daily.,0
I bought this phone last week and it feels excellent I have been using it daily.,0
Using this speaker for a few days and the battery life is okay,0
I bought this phone last week and it feels decent I have been using it daily.,0
Using this mouse for a few days and the quality is okay I have been using it daily.,0
Using this phone for a few days and the sound quality is great,0
After using this mouse for some time I think it is okay,0
The battery life of this camera is quite nice,0
"I like this headphones, the display is good",0
The watch stopped working after a few days,0
The performance of this phone is not very good,0
Best deal ever grab this speaker before stock ends!!!,1
The quality of this laptop is not very good,0
"I like this speaker, the build quality is good I have been using it daily.",0
I bought this speaker last week and it feels okay I have been using it daily.,0
Using this camera for a few days and the performance is fine,0
The camera works great and the design is nice I have been using it daily.,0
Super amazing deal buy this mouse now!!! 100% recommended!!!,1
I expected better from this watch,0
Best deal ever grab this watch before stock ends!!! Limited offer!!!,1
This tablet is good and worth buying I have been using it daily.,0
Super amazing deal buy this phone now!!! Limited offer!!! 100% recommended!!!,1
Best camera in the world highly recommended buy now!!!,1
Amazing watch!!! Best product ever!!! Buy now!!! Limited offer!!!,1
The keyboard is disappointing and the sound quality could be better,0
"I like this headphones, the display is good I have been using it daily.",0
After using this speaker for some time I think it is fantastic I have been using it daily.,0
